BRD-K02603382, Cc1nccc2ccccc12
BRD-K02607075, COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4cccc(c4)C[C@@H]3N(C)CC2)CC[N+]1(C)C
BRD-K02612980, C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccncc2)OCc2cn(nn2)CCCC1=O
BRD-K02636305, C/C=C/c1ccc([C@H]2[C@@H](CO)N(Cc3ccccn3)[C@@H]2CNC(=O)CC)cc1
BRD-K02637541, Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
BRD-K02638906, O=C(C[C@H]1C[C@H]2c3cc(NC(=O)Nc4ccccc4F)ccc3O[C@H]2[C@@H](CO)O1)NCc1ccc2c(c1)OCO2
BRD-K02641134, CC(C)(C)c1ccc(C(=O)Nc2cc(Cl)ccc2C(=O)O)cc1
BRD-K02646507, O=C(c1ccoc1)N1CCN(c2cc(-c3cccnc3)nc3cc(-c4cccc(Cl)c4)nn23)CC1
BRD-K02653676, CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)c3cnccn3)cc2OC[C@H](C)NC[C@H]1C
BRD-K02654447, C/C=C/c1ccc2c(c1)O[C@H](CNC)[C@@H](C)CN([C@H](C)CO)S2(=O)=O
BRD-K02655584, Cc1ccc(-c2cnc3c(c2)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)S(C)(=O)=O)O3)cc1
BRD-K02665621, CO[C@H]1CC[C@H]2CCN(C)C(=O)[C@@H](C)[C@@H](OC)CN(C)C(=O)c3cc(C#N)ccc3OC[C@@H]1O2
BRD-K02675466, COc1ccccc1NC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@@H](OC)[C@@H](C)CN(C)[C@@H](C)CO2
BRD-K02677403, Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)OCCCC[C@H](C)O3)cc1
BRD-K02680176, CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1
BRD-K02694971, N#C[C@H]1[C@@H](c2ccccc2)[C@@H](CO)N1C(=O)c1ccccc1F
BRD-K02701279, C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccc4c(c3)OCO4)ccc2O[C@@H]1CN(C)Cc1ccc2c(c1)OCO2
BRD-K02708799, O=C1NC(=O)/C(=C\c2ccc3nccc(-c4ccncc4)c3c2)S1
BRD-K02715688, COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3
BRD-K02717912, CN1c2ccc(-c3cccc(F)c3)cc2[C@H]2[C@H](CCN2C(=O)c2ccccc2F)[C@H]1CO
BRD-K02724364, COc1cccc(S(=O)(=O)N(C)C[C@H]2OCc3cn(nn3)CCCC(=O)N([C@@H](C)CO)C[C@H]2C)c1
BRD-K02734624, CN(C)CCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(C4=CCCC4)c3=O)[C@@H]1N2Cc1cocn1
BRD-K02735834, CSc1nccc(-c2ccc(S(=O)(=O)Nc3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)s2)n1
BRD-K02750843, COc1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(C)[C@@H]2CC[C@H](CC(=O)NCC4CC4)O[C@H]2CO3)cc1
BRD-K02756145, C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(C#CCc3ccccc3)cnc2O[C@H]1CN(C)Cc1ccc(C(=O)O)cc1
BRD-K02764365, COC(=O)Nc1nc2cc(SC(C)C)ccc2[nH]1
BRD-K02772785, CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)NC1CCCCC1)OCCCC[C@@H](C)O2
BRD-K02785641, CC(C)(C)[S@](=O)N1Cc2cc(C(=O)NC3CCC3)nc(-c3cccc(-c4ccccc4F)c3)c2[C@@H]1CCO
BRD-K02796109, COc1cccc(CN2C[C@H]3N[C@@H](C2)[C@H]3c2ccc(-c3ccccc3C)cc2)c1
BRD-K02813113, COc1cccc(S(=O)(=O)Nc2ccc3c(c2)[C@@H]2C[C@@H](CC(=O)NCc4ccccc4F)O[C@H](CO)[C@@H]2O3)c1
BRD-K02817669, CCCN1C[C@H](C)[C@@H](OC)CN(C)C(=O)c2ccc(NC(=O)c3ccccc3F)cc2OC[C@H]1C
BRD-K02822062, COc1cc(/C=C/C(=O)N2CCCCC2=O)cc(OC)c1OCCN1CCOCC1
BRD-K02823077, COc1cccc(-c2ccc3c(c2)[C@H]2[C@H](CCN2C(=O)Cc2ccccc2)[C@H](CO)N3)c1
BRD-K02847640, Cc1noc(C)c1NC(=O)NCC[C@@H]1CC[C@H](NC(=O)c2ccc(F)cc2)[C@@H](CO)O1
BRD-K02861439, CCCN1[C@@H]2c3ccc(-c4cccc(C(=O)N(C)C)c4)c(=O)n3C[C@H]1[C@H](CO)[C@H]2C(=O)OC
BRD-K02867583, Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1
BRD-K02876750, CS(=O)(=O)Nc1ccc2c(c1)[C@H]1C[C@H](CC(=O)NC3CCCC3)O[C@@H](CO)[C@H]1O2
BRD-K02882069, C/C=C/c1ccc2c(c1)O[C@@H](CN(C)C(=O)Cc1cccnc1)[C@H](C)CN([C@H](C)CO)S2(=O)=O
BRD-K02897131, O=C(C[C@H]1C=C[C@@H](NS(=O)(=O)c2ccccc2)[C@H](CO)O1)NCc1ccc(Cl)c(Cl)c1
BRD-K02914492, CC(=O)N1CC2(C1)[C@@H](c1ccc(-c3ccccc3C)cc1)[C@@H](CO)N2C(=O)CC1CC1
BRD-K02917242, Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)CC1CC1)OCCCC[C@@H](C)O2
BRD-K02920722, C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)c3ccncc3)c2O[C@@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1
BRD-K02924457, C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)Nc3cccc4ccccc34)c2O[C@@H]1CN(C)S(=O)(=O)c1ccc(F)cc1
BRD-K02927581, CCNC(=O)[C@H]1[C@H]2c3ccc(-c4ccc(F)cc4)c(=O)n3C[C@@H]([C@@H]1CO)N2C(=O)c1ccccn1
BRD-K02928994, CCCNC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@H](OC)[C@@H](C)CN[C@@H](C)CO2
BRD-K02931142, O=C(Nc1cccc(F)c1)N1CCCCN2[C@H](CO)[C@@H](c3ccc(C#Cc4cccnc4)cc3)[C@H]2C1
BRD-K02943940, CO[C@H]1CN(C)C(=O)c2cc(NS(C)(=O)=O)ccc2OC[C@@H](C)N(C(=O)C2CCOCC2)C[C@@H]1C
BRD-K02944060, CC(C)[C@@H](C)NC(=O)N(C)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N([C@@H](C)CO)C[C@H]1C
BRD-K02950022, C[C@H](c1ccc(F)cc1CCCC(=O)O)N(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1
BRD-K02952507, CC(C)C#Cc1ccc([C@@H]2[C@@H](C#N)N(C(=O)c3cccc(F)c3)[C@@H]2CO)cc1
BRD-K02953697, C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
BRD-K02960110, C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2nncc2CO[C@H]1CN(C)C(=O)c1ccc(N2CCN(C)CC2)cc1
BRD-K02964016, C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(C(F)(F)F)cc2)Oc2ccc(NC(=O)Nc3ccc(F)cc3)cc2CC1=O
BRD-K02965346, Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)N(C)c4cccc(Cl)c4)cc32)c(C)c1C(=O)N1CCN(C)CC1
BRD-K02969269, C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1
BRD-K02986291, O=C(COC(=O)CNC(=O)C1CCCCC1)Nc1ccccc1Cl
BRD-K02987635, COc1ccc(CN(C)C[C@@H]2Oc3ccc(NC(=O)NC4CCCCC4)cc3CC(=O)N([C@H](C)CO)C[C@@H]2C)cc1
BRD-K02992638, Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1
BRD-K03006541, COc1cccc(S(=O)(=O)N2CCCCN3[C@@H](CO)[C@@H](c4ccc(C#CCC(C)C)cc4)[C@@H]3C2)c1
BRD-K03012696, C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(=NO)c3csc(N)n3)[C@H]2SC1
BRD-K03013810, O=C(C[C@H]1CC[C@@H](NC(=O)C2CC2)[C@@H](CO)O1)Nc1ccccc1
BRD-K03015355, C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@](C)(O1)[C@@H](OC(=O)CCCN1CCN(C)CC1)[C@@H](O)[C@H]1C(C)(C)CC[C@H](O)[C@@]12C
BRD-K03026470, CCCN(C)C[C@@H]1Oc2ncc(C#Cc3ccc(OC)c(OC)c3)cc2C(=O)N([C@H](C)CO)C[C@@H]1C
BRD-K03028122, CN1CCN(C(=O)C[C@H]2C[C@H]3c4cc(NC(=O)c5ccc6c(c5)OCO6)ccc4O[C@H]3[C@@H](CO)O2)CC1
BRD-K03034193, COCC(=O)N1[C@H](C#N)[C@@H](c2ccc(C#CCC3CCCC3)cc2)[C@H]1CO
BRD-K03043432, OC[C@H]1[C@@H](c2ccc(C#Cc3ccccc3F)cc2)[C@H]2CN(CC3CCOCC3)CCCCN21
BRD-K03046744, CO[C@H]1CN(C)C(=O)c2cc(NC(=O)C3CCOCC3)ccc2OC[C@H](C)N(Cc2cccnc2)C[C@H]1C
BRD-K03048862, COc1ccc2c3c([nH]c2c1)[C@@H](CO)NCC31CN(Cc2cc(F)ccc2F)C1
BRD-K03050720, CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](CN(C)C(=O)NC(C)C)OCCCC[C@@H](C)O2
BRD-K03063480, Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1
BRD-K03067624, CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21
BRD-K03073752, Cc1cncc2cccc(S(=O)(=O)N3CC[C@H](N)C3)c12
BRD-K03073795, COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C(=O)Nc1ccc(F)cc1)CC31CN(C(=O)Cc2ccccc2)C1
BRD-K03077507, O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(F)cc2)O1)NCC1CCCCC1
BRD-K03079643, CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3ccccc3F)ccc2OC[C@@H](C)N(S(C)(=O)=O)C[C@H]1C
BRD-K03088187, O=C(O)C[C@H]1C=C[C@@H](NC(=O)c2ccccc2F)[C@H](CO)O1
BRD-K03109492, O=C1C(Cl)=C(NCCN2CCOCC2)C(=O)c2ncccc21
BRD-K03111155, C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C)OCCCC[C@@H](C)Oc2ccc(NC(=O)CCCN(C)C)cc2C1=O
BRD-K03113036, CN1C(=O)c2cc(NC(=O)c3ccc(F)c(F)c3)ccc2OC[C@H]2O[C@@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)CC[C@H]21
BRD-K03116835, CN1CCN(C(=O)C[C@@H]2CC[C@H](NC(=O)c3ccc4c(c3)OCO4)[C@@H](CO)O2)CC1
BRD-K03122949, CC1CCN(S(=O)(=O)c2ccc(NC(=O)c3ccc(C(C)(C)C)cc3)cc2)CC1
BRD-K03130528, CCCC#Cc1ccc([C@@H]2[C@@H](C#N)N(S(C)(=O)=O)[C@H]2CO)cc1
BRD-K03142004, CO[C@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@@H](C)N(C(=O)CN2CCOCC2)C[C@@H]1C
BRD-K03157318, COCC(=O)N1C[C@H]2[C@@H](c3ccccc31)[C@H](CO)N2Cc1ccccc1
BRD-K03176945, COc1ccc(N(C(=O)C2CCCCC2)S(=O)(=O)c2cc(OC)ccc2OC)cc1
BRD-K03180599, CCCC(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@@H](OC)[C@H](C)CN(C(=O)c1ccccn1)[C@@H](C)CO2
BRD-K03194608, COc1ccc(NC(=O)N2CC(=O)N3[C@@H](CO)[C@@H](c4ccc(C5=CCCC5)cc4)[C@@H]3C2)cc1
BRD-K03203188, COc1ccc(NC(=O)Nc2cccc3c2O[C@@H](CN(C)Cc2ccc4c(c2)OCO4)[C@@H](C)CN([C@H](C)CO)C3=O)cc1
BRD-K03210181, O=C(Nc1ccc2c(c1)[C@H]1C[C@H](CC(=O)N3CCOCC3)O[C@@H](CO)[C@H]1O2)Nc1ccccc1F
BRD-K03222093, CC=CC[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C
BRD-K03222452, CCNC(=O)C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2Cc2ccncc2)O1
BRD-K03223506, COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(S(=O)(=O)c1ccc(C)cc1)CC31CN(Cc2ccccc2)C1
BRD-K03228956, CCCNC(=O)N1CC2(CN(C(=O)CN(C)C)C2)c2c(n(C)c3cc(OC)ccc23)[C@H]1CO
BRD-K03228992, COc1ccc(CN(C)C[C@@H]2Oc3ccc(NC(=O)Cc4ccccc4)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1
BRD-K03235359, O=C(C[C@H]1CC[C@@H]2NC[C@@H](O)COC[C@H]2O1)Nc1ccc(-c2ccccc2)cc1
BRD-K03243820, O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F
BRD-K03245321, COc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@@H](C)CO)C[C@H](C)[C@@H](CN(C)C)OCCCC[C@H](C)O3)cc1
BRD-K03245480, CCCNC(=O)N[C@@H]1CC[C@@H](CCn2cc(-c3cccc(F)c3)nn2)O[C@@H]1CO
BRD-K03250561, Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@@H]1CC[C@H](CC(=O)NCc3ccc(Cl)cc3)O[C@@H]1CO2
BRD-K03257659, O=C(C[C@H]1C=C[C@H](NC(=O)Nc2cc(F)ccc2F)[C@H](CO)O1)NCc1ccc2c(c1)OCO2
BRD-K03258328, N#C[C@H]1[C@H](c2ccccc2)[C@H](CO)N1S(=O)(=O)c1ccc(F)cc1
BRD-K03261284, C[C@H]1CN([C@H](C)CO)C(=O)c2cc(N(C)C)ccc2O[C@H](C)CCCCO[C@H]1CN(C)S(=O)(=O)c1ccc(Cl)cc1
BRD-K03262953, CN(C)C(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2Cc2ccc(C(F)(F)F)cc2)O1
BRD-K03272554, COCC(=O)N1[C@H](CO)[C@@H]2c3ccccc3NC[C@@H]21
BRD-K03276924, COc1ccc(CN2C[C@H](C)[C@@H](OC)CN(C)C(=O)c3cc(NC(=O)C4CC4)ccc3OC[C@@H]2C)cc1
BRD-K03289154, C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(C)(=O)=O)Oc2ccc(NC(=O)Nc3cccc4ccccc34)cc2CC1=O
BRD-K03301842, COCC(=O)N1C[C@H](C)[C@H](OC)CN(C)C(=O)c2cc(NC(=O)Nc3cccc(F)c3)ccc2OC[C@@H]1C
BRD-K03302289, Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N([C@H](C)CO)C[C@@H](C)[C@H](CN(C)Cc2ccccc2)O3)cc1
BRD-K03319035, CNCCC[C@]12CC[C@H](c3ccccc31)c1ccccc12
BRD-K03319520, COCC(=O)N1CC2(CN(Cc3ccc(Cl)cc3)C2)c2c([nH]c3cc(OC)ccc23)[C@H]1CO
BRD-K03339442, COC(Cc1cccc2ccccc12)=C(C#N)C#N
BRD-K03346718, COC(=O)[C@H]1[C@H]2c3ccc(-c4cccnc4)c(=O)n3C[C@@H]([C@@H]1CO)N2S(=O)(=O)c1ccccc1C
BRD-K03354784, CO[C@H]1CC[C@H]2CCN(C)C(=O)[C@@H](C)[C@H](OC)CN(C)C(=O)c3cc(C#N)ccc3OC[C@@H]1O2
BRD-K03358980, C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2ccc(F)cc2)Oc2ccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)cc2CC1=O
BRD-K03371390, COc1cc2c3c([nH]c2cc1F)C(=O)NCC3
BRD-K03373081, C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@@H]1CN(C)Cc1cccc(C(F)(F)F)c1
BRD-K03373364, CCCC#Cc1ccc([C@H]2[C@H]3CN(C(=O)Nc4cccc(F)c4)CC(=O)N3[C@H]2CO)cc1
BRD-K03384561, CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1
BRD-K03384615, O=C(C1CCCCC1)N1CC2(C1)[C@H](c1ccccc1)[C@@H](CO)N2C(=O)c1cccnc1
BRD-K03394322, C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccccc3)cc2C1=O
BRD-K03406275, COc1ccc(C(=O)N2C[C@@H]3[C@H](c4ccccc42)[C@@H](CO)N3C(=O)Cc2ccccn2)cc1
BRD-K03406345, Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1
BRD-K03413212, COCC(=O)Nc1ccc2c(c1)C(=O)N(C)[C@H]1CC[C@@H](CC(=O)N3CCc4ccccc4C3)O[C@@H]1CO2
BRD-K03416270, CO[C@H](CN(C)Cc1cc(F)ccc1F)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(F)cc1
BRD-K03430401, CCS(=O)(=O)Nc1ccc2c(c1)C(=O)N(C)[C@@H]1CC[C@@H](CC(=O)N[C@H]3CCN(Cc4ccccc4)C3)O[C@@H]1CO2
BRD-K03438483, CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3cccc(F)c3)ccc2OC[C@@H](C)N(C)C[C@H]1C
BRD-K03439359, Cc1cc(NC(=O)COC(=O)c2c(C)nn(Cc3ccccc3Cl)c2Cl)no1
BRD-K03440695, COc1cc2c(cc1O)C[C@H]1c3c(cc(O)c(OC)c3-2)CCN1C
BRD-K03445781, CCCNC(=O)N1C[C@H](O)COC[C@H]2O[C@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)CC[C@@H]21
BRD-K03448064, C[C@@H](NC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2cccc(Cl)c2)O1)c1ccccc1
BRD-K03449891, COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
BRD-K03463440, C[C@H]1CCCCO[C@@H](CN(C)C(=O)Nc2ccccc2)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O1
BRD-K03464662, O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2ccc(C(F)(F)F)cc2)O1)NCC1CCCCC1
BRD-K03476588, O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2Cc2cccc(C(F)(F)F)c2)O1)NCc1ccc(Cl)cc1
BRD-K03486902, COc1ccc(CN(C)C[C@H]2Oc3ccc(NC(=O)c4ccncc4)cc3CC(=O)N([C@H](C)CO)C[C@H]2C)cc1
BRD-K03496708, O=C(C[C@H]1C[C@H]2c3cc(NC(=O)C4CCOCC4)ccc3O[C@H]2[C@@H](CO)O1)NCCN1CCCCC1
BRD-K03515135, CCCC(=O)N1CC2(CN(C(=O)NC(C)C)C2)c2c([nH]c3cc(OC)ccc23)[C@H]1CO
BRD-K03515977, CN(C)C(=O)[C@H]1[C@H]2c3ccc(-c4ccccc4)c(=O)n3C[C@@H]([C@@H]1CO)N2C(=O)C1CCC1
BRD-K03522229, COc1cccc(NC(=O)N2[C@@H]3CNC[C@H]2[C@H]3c2ccc(-c3ccncc3)cc2)c1
BRD-K03548778, COC(=O)C[C@@H]1C[C@H]2c3cc(NC(=O)NC4CCCC4)ccc3O[C@H]2[C@@H](CO)O1
BRD-K03552198, CCCCSc1nc(O)c2c(n1)CCC2
BRD-K03557653, COc1ccc2c(c1)OC/C(=C/c1ccc(OC)c(OC)c1)C2=O
BRD-K03559171, O=C(c1ccncc1)N1C[C@H]2[C@@H](c3ccccc31)[C@@H](CO)N2C(=O)c1ccccn1
BRD-K03568070, CC(C)=CCC/C(C)=C/CO
BRD-K03568209, O=C1NCCCc2c1oc1ccc(O)cc21
BRD-K03568952, O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2Cc2cc(F)cc(F)c2)O1)Nc1nccs1
BRD-K03589483, C[C@H]1CCCCO[C@@H](CN(C)Cc2ccncc2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Cc3ccccc3)ccc2O1
BRD-K03600170, CCOC(=O)CSC1=NC(=O)/C(=C\c2ccc(Cl)cc2)S1
BRD-K03600606, O=C(Oc1cc(OC(=O)c2ccccc2)c2c(c1)O[C@H](c1ccc(OC(=O)c3ccccc3)c(OC(=O)c3ccccc3)c1)[C@@H](OC(=O)c1ccccc1)C2)c1ccccc1
BRD-K03601317, COc1ccccc1CNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2cccc(-c3ccncc3)c2)O1
BRD-K03601405, COc1cc(/C=C/C(=O)n2cnc3ccccc32)cc(OC)c1OC
BRD-K03608142, COc1cccc(NC(=O)N2CC(=O)N3[C@H](CO)[C@@H](c4ccc(C#CCC5CCCC5)cc4)[C@H]3C2)c1
BRD-K03608458, Oc1ccccc1C[C@@H](c1ccccc1)[C@@H]1CNCCO1
BRD-K03610256, C/C=C/c1ccc([C@@H]2[C@H](CO)N(C(=O)c3ccccn3)C23CN(CCC(F)(F)F)C3)cc1
BRD-K03618428, CC(C)n1nc(-c2ccc3cn[nH]c3c2)c2c(N)ncnc21
BRD-K03631605, C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCCN(C)C)ccc2O[C@H]1CN(C)Cc1ccc(C(=O)O)cc1
BRD-K03634222, C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)C3CC3)ccc2O[C@H]1CN(C)C
BRD-K03641022, CCCNC(=O)N1CC2(CCN(C(=O)C3CCOCC3)CC2)c2c([nH]c3cc(OC)ccc23)[C@@H]1CO
BRD-K03642198, Clc1ccccc1CNCC1CCC(CNCc2ccccc2Cl)CC1
BRD-K03644600, C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NC(=O)CCC(F)(F)F)ccc2O[C@@H]1CN(C)Cc1ccc(Cl)c(Cl)c1
BRD-K03644760, O=c1oc2ccccc2c(Nc2cc(Cl)cc(Cl)c2)c1[N+](=O)[O-]
BRD-K03651051, CN(C)C(=O)c1ccc(-c2ccc([C@H]3[C@@H](CO)N4C(=O)CN(C(=O)CC5CC5)C[C@@H]34)cc2)cc1
BRD-K03651937, C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)C3CCCCC3)c2O[C@@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1
BRD-K03652504, O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2Cc2ccc(Oc3ccccc3)cc2)O1)N1CCc2ccccc2C1
BRD-K03669312, CCNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)c2ccccn2)O1
BRD-K03670461, N#CC(C#N)=Cc1cc(O)c(O)c(O)c1
BRD-K03676054, C[C@H](NC(=O)C[C@@H]1C=C[C@@H](NC(=O)Cc2ccccn2)[C@H](CO)O1)c1ccccc1
BRD-K03679890, CN(C)C(=O)C[C@@H]1CC[C@H]2[C@@H](COc3ccc(NC(=O)NCc4ccccc4)cc3C(=O)N2C)O1
BRD-K03701362, COc1ccccc1S(=O)(=O)N1C[C@H]2N[C@@H](C1)[C@@H]2c1ccc(-c2ccccc2C)cc1
BRD-K03704870, CCc1ccc(OCC(=O)Nc2nnc[nH]2)cc1
BRD-K03706963, C[C@H]1CN([C@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@H]1CN(C)C(=O)Nc1ccc2c(c1)OCO2
BRD-K03707297, CC(C)NC(=O)Nc1ccc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)Cc1ccncc1)OCCCC[C@@H](C)O2
BRD-K03716420, CN1C(=O)c2cc(NC(=O)C3CCOCC3)ccc2OC[C@H]2O[C@H](CC(=O)NCC3CCCCC3)CC[C@H]21
BRD-K03725349, CC(C)NC(=O)N(C)C[C@@H]1OCCCC[C@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C(=O)N([C@H](C)CO)C[C@H]1C
BRD-K03727241, O=C(C[C@H]1CC[C@@H](NC(=O)C2CCOCC2)[C@@H](CO)O1)NCc1ccccc1Cl
BRD-K03735855, C[C@@H](NC(=O)C[C@H]1C[C@@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@@H]2[C@@H](CO)O1)c1ccccc1
BRD-K03763695, Cc1cncc2cccc(S(=O)(=O)N[C@@H]3CCNC3)c12
BRD-K03779476, CO[C@@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@@H](C)N(S(=O)(=O)c2cn(C)cn2)C[C@@H]1C
BRD-K03785392, CCS(=O)(=O)N1[C@H](C#N)[C@@H](c2ccc(C#CCC3CCCC3)cc2)[C@@H]1CO
BRD-K03795299, Cc1noc(C)c1NC(=O)N(C)C[C@@H]1OCc2cn(nn2)CCCC(=O)N([C@@H](C)CO)C[C@@H]1C
BRD-K03804563, CO[C@@H]1CN(C)C(=O)c2ccc(NC(C)=O)cc2OC[C@@H](C)N(C(=O)Cc2ccccn2)C[C@@H]1C
BRD-K03807141, O=C(Nc1cccc(Cl)c1)N[C@@H]1CC[C@H](CCn2cc(Cc3ccccc3)nn2)O[C@H]1CO
BRD-K03808778, CCNC[C@H]1[C@@H](c2ccccc2)[C@@H](CO)N1C(=O)Cc1ccccn1
BRD-K03814443, C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3cccs3)ccc2O[C@H](C)CCCCO[C@H]1CN(C)C(=O)CCCN(C)C
